,coef,imp
ag:62aromatic,0.0004119236874573557,0.0
ag:64aromatic,0.0004119236874573557,0.0
ag:63aromatic,0.0004119236874573557,2.3364900757208748e-07
cdr3:25A,0.0004120000524808928,0.0
ag:66Q,0.0004232591620767677,0.0
ag:64Q,0.0004232591620767677,0.0
ag:60Q,0.0004232591620767677,0.0
ag:61Q,0.0004232591620767677,0.0
ag:62Q,0.0004232591620767677,0.0
ag:65Q,0.0004232591620767677,0.0
ag:63Q,0.0004232591620767677,0.0
cdr3:80I,0.0004233150570254002,0.0
ag:21D,0.00042393211710266916,0.0
ag:66G,0.00042393211710266916,0.0
ag:63G,0.00042393211710266916,0.0
ag:20D,0.00042393211710266916,0.0
ag:64G,0.00042393211710266916,0.0
ag:60G,0.00042393211710266916,0.0
ag:62G,0.00042393211710266916,0.0
ag:89F,0.00042393211710266916,0.0
ag:65G,0.00042393211710266916,0.0
ag:61G,0.00042393211710266916,0.0
ag:57Q,0.00042552178419726257,0.0
ag:56Q,0.0004255217841973162,0.0
ag:58Q,0.0004255217841973162,0.0
ag:59Q,0.0004255217841973162,0.0
ag:89aromatic,0.00042746851817435067,0.0
cdr3:79I,0.0004287148165779911,0.0
ag:61aromatic,0.0004409784989309509,0.0
ag:60aromatic,0.0004409784989309509,0.0
ag:71G,0.0004442355551824028,0.0
ag:70G,0.0004442355551824028,0.0
ag:72G,0.0004442355551824028,0.0
ag:77G,0.0004442355551824028,0.0
ag:76G,0.0004442355551824028,0.0
ag:74G,0.0004442355551824028,0.0
ag:73G,0.0004442355551824028,0.0
ag:75G,0.0004442355551824028,0.0
cdr3:53W,0.0004532685833254993,0.0
ag:10K,0.00046004551976321285,0.0
ag:46K,0.00047113363868810126,0.0
ag:47K,0.00047113363868810126,0.0
ag:44K,0.00047113363868810126,0.0
ag:45K,0.00047113363868810126,0.0
ag:49K,0.00047113363868810126,0.0
ag:48K,0.00047113363868810126,0.0
cdr3:45N,0.00048447587574165037,0.0
ag:22P,0.0004909715376479587,0.0
ag:28P,0.0004909715376479587,0.0
ag:27P,0.0004909715376479587,0.0
ag:26P,0.0004909715376479587,0.0
ag:24P,0.0004909715376479587,0.0
ag:25P,0.0004909715376479587,0.0
ag:23P,0.0004909715376479587,0.0
ag:29P,0.0004909715376479587,0.0
cdr3:61L,0.0004912447302647165,0.0
cdr3:60L,0.0004912447302647165,0.0
cdr3:65F,0.0004957963283707251,0.0
cdr3:66F,0.0004957963283707251,0.0
ag:59K,0.0004960540015451386,0.0
ag:57K,0.0004960540015451386,0.0
ag:56K,0.0004960540015451386,0.0
ag:58K,0.0004960540015451386,0.0
cdr3:31H,0.0004961076954399101,0.0
cdr3:32H,0.0004961076954399101,0.0
ag:53E,0.0004968383113656761,0.0
ag:55E,0.0004968383113656761,0.0
ag:47E,0.0004968383113656761,0.0
ag:48E,0.0004968383113656761,0.0
ag:49E,0.0004968383113656761,0.0
ag:51E,0.0004968383113656761,0.0
ag:44E,0.0004968383113656761,0.0
ag:46E,0.0004968383113656761,0.0
ag:54E,0.0004968383113656761,0.0
ag:52E,0.0004968383113656761,0.0
ag:50E,0.0004968383113656761,0.0
ag:45E,0.0004968383113656761,0.0
cdr3:46I,0.0005038773652080708,0.0
cdr3:47I,0.000507144618780672,0.0
cdr3:49I,0.000507144618780672,0.0
cdr3:48I,0.000507144618780672,0.0
cdr3:67P,0.0005092745193829576,0.0
cdr3:59M,0.0005166300833431698,0.0
cdr3:59sulfur,0.0005166300833431698,0.0
cdr3:30H,0.0005176352869547,0.0
cdr3:29H,0.0005176352869547,0.0
cdr3:58sulfur,0.0005188377145796094,0.0
cdr3:58M,0.0005188377145796094,0.0
ag:30F,0.0005198513074575562,0.0
ag:31F,0.0005198513074575562,0.0
ag:32F,0.0005198513074575562,0.0
cdr3:23A,0.0005271286689498549,0.0
cdr3:24A,0.0005271286689498549,0.0
ag:33N,0.0005307633513834761,0.0
ag:39N,0.0005307633513834761,0.0
ag:36N,0.0005307633513834761,0.0
ag:35N,0.0005307633513834761,0.0
ag:38N,0.0005307633513834761,0.0
ag:37N,0.0005307633513834761,0.0
ag:34N,0.0005307633513834761,0.0
cdr3:55W,0.0005329418254005752,0.0
cdr3:54W,0.0005329418254005752,0.0
cdr3:53H,0.0005337724060099895,0.0
ag:87H,0.0005340981473880934,0.0
ag:85H,0.0005340981473880934,0.0
ag:82H,0.0005340981473880934,0.0
ag:83H,0.0005340981473880934,0.0
ag:81H,0.0005340981473880934,0.0
ag:88H,0.0005340981473880934,0.0
ag:84H,0.0005340981473880934,0.0
ag:80H,0.0005340981473880934,0.0
ag:86H,0.0005340981473880934,0.0
cdr3:17I,0.0005350176171443077,0.0
cdr3:57sulfur,0.0005350953609229514,0.0
cdr3:57M,0.0005350953609229514,0.0
cdr3:38K,0.0005410480403839393,0.0
cdr3:39K,0.0005410480403839393,0.0
cdr3:19I,0.0005512620468361468,0.0
cdr3:68P,0.0005588022662749579,0.0
cdr3:76L,0.0005605151326093842,0.0
cdr3:75L,0.0005605151326093842,0.0
cdr3:85H,0.0005661487773190903,0.0
cdr3:12T,0.0005675383135429462,0.0
cdr3:45I,0.0005882230350662875,0.0
cdr3:34K,0.0005890731903896892,0.0
cdr3:35K,0.0005890731903896892,0.0
cdr3:33K,0.0005890731903896892,0.0
cdr3:53M,0.000595613136256041,0.0
cdr3:53sulfur,0.000595613136256041,0.0
cdr3:81G,0.0005972734638852089,0.0
ag:53I,0.0005997646437102997,0.0
ag:52I,0.0005997646437102997,0.0
ag:55I,0.0005997646437102997,0.0
ag:54I,0.0005997646437102997,0.0
ag:50I,0.0005997646437102997,0.0
ag:51I,0.0005997646437102997,0.0
cdr3:56M,0.0006015472076220306,0.0
cdr3:56sulfur,0.0006015472076220306,0.0
ag:75N,0.0006036189228793606,0.0
ag:70N,0.0006036189228793606,0.0
ag:77N,0.0006036189228793606,0.0
ag:72N,0.0006036189228793606,0.0
ag:76N,0.0006036189228793606,0.0
ag:73N,0.0006036189228793606,0.0
ag:71N,0.0006036189228793606,0.0
ag:74N,0.0006036189228793606,0.0
ag:52K,0.0006042314011363667,0.0
ag:51K,0.0006042314011363667,0.0
ag:53K,0.0006042314011363667,0.0
ag:55K,0.0006042314011363667,0.0
ag:54K,0.0006042314011363667,0.0
ag:50K,0.0006042314011363667,0.0
ag:67G,0.0006054292835553691,0.0
ag:69G,0.0006054292835553691,0.0
ag:68G,0.0006054292835553691,0.0
cdr3:64F,0.0006088007792809106,0.0
ag:42L,0.0006119320035056923,0.0
ag:41L,0.0006119320035056923,0.0
ag:43L,0.0006119320035056923,0.0
ag:40L,0.0006119320035056923,0.0
cdr3:37K,0.0006123163170491711,0.0
cdr3:36K,0.0006123163170491711,0.0
cdr3:71R,0.0006126955785075403,0.0
cdr3:73R,0.0006126955785075403,0.0
cdr3:72R,0.0006126955785075403,0.0
cdr3:74R,0.0006126955785075513,0.0
cdr3:18I,0.000612797412639158,0.0
ag:2I,0.000613789954983575,0.0
ag:6I,0.000613789954983575,0.0
ag:3I,0.000613789954983575,0.0
ag:8I,0.000613789954983575,0.0
ag:4I,0.000613789954983575,0.0
ag:9I,0.000613789954983575,0.0
ag:5I,0.000613789954983575,0.0
ag:0I,0.000613789954983575,0.0
ag:1I,0.000613789954983575,0.0
ag:7I,0.000613789954983575,0.0
ag:22M,0.0006179243088456234,0.0
ag:23M,0.0006179243088456234,0.0
ag:24M,0.0006179243088456234,0.0
cdr3:60E,0.0006234592576564936,0.0
cdr3:56W,0.0006251447912067115,0.0
cdr3:75N,0.0006256053692474357,0.0
ag:21sulfur,0.0006293456151329213,0.0
ag:20sulfur,0.0006293456151329213,0.0
ag:21M,0.0006293456151329213,0.0
ag:20M,0.0006293456151329213,0.0
cdr3:61E,0.0006307682322445909,0.0
cdr3:43I,0.0006310218557444288,0.0
ag:37A,0.0006351415528850455,0.0
ag:34A,0.0006351415528850455,0.0
ag:33A,0.0006351415528850455,0.0
ag:35A,0.0006351415528850455,0.0
ag:38A,0.0006351415528850455,0.0
ag:39A,0.0006351415528850455,0.0
ag:36A,0.0006351415528850455,0.0
ag:34I,0.0006352611683027149,0.0
ag:36I,0.0006352611683027149,0.0
ag:38I,0.0006352611683027149,0.0
ag:39I,0.0006352611683027149,0.0
ag:35I,0.0006352611683027149,0.0
ag:37I,0.0006352611683027149,0.0
ag:33I,0.0006352611683027149,0.0
ag:15M,0.000636277186790644,0.0
ag:18sulfur,0.000636277186790644,0.0
ag:13M,0.000636277186790644,0.0
ag:18M,0.000636277186790644,0.0
ag:12sulfur,0.000636277186790644,0.0
ag:16M,0.000636277186790644,0.0
ag:14M,0.000636277186790644,0.0
ag:16sulfur,0.000636277186790644,0.0
ag:15sulfur,0.000636277186790644,0.0
ag:13sulfur,0.000636277186790644,0.0
ag:12M,0.000636277186790644,0.0
ag:17sulfur,0.000636277186790644,0.0
ag:19M,0.000636277186790644,0.0
ag:14sulfur,0.000636277186790644,0.0
ag:19sulfur,0.000636277186790644,0.0
ag:17M,0.000636277186790644,0.0
cdr3:55M,0.0006377732956912044,0.0
cdr3:54M,0.0006377732956912044,0.0
cdr3:55sulfur,0.0006377732956912044,0.0
cdr3:54sulfur,0.0006377732956912044,0.0
cdr3:50Y,0.0006382673617229486,0.0
cdr3:51Y,0.0006382673617229486,0.0
cdr3:52Y,0.0006382673617229486,0.0
cdr3:74S,0.0006390393533575149,0.0
cdr3:73S,0.0006390393533575149,0.0
cdr3:82T,0.0006409202354781578,0.0
ag:75E,0.0006426234328928752,0.0
ag:76E,0.0006426234328928752,0.0
ag:77E,0.0006426234328928752,0.0
ag:30P,0.0006428485581307492,0.0
ag:32P,0.0006428485581307492,0.0
ag:31P,0.0006428485581307492,0.0
ag:79N,0.0006450831827549429,0.0
ag:78N,0.0006450831827549429,0.0
cdr3:75S,0.0006500173427886766,0.0
cdr3:67V,0.0006551775831583433,0.0
cdr3:68V,0.0006551775831583433,0.0
ag:56T,0.0006584216463830745,0.0
ag:57T,0.0006584216463830745,0.0
ag:58T,0.0006584216463830745,0.0
ag:59T,0.0006584216463830745,0.0
cdr3:62F,0.0006585329821900612,0.0
cdr3:63F,0.0006585329821901471,0.0
ag:11M,0.0006610746590452598,0.0
ag:11sulfur,0.0006610746590452598,0.0
cdr3:44I,0.0006616885771843579,0.0
ag:22S,0.0006642642822208973,0.0
ag:28S,0.0006642642822208973,0.0
ag:24S,0.0006642642822208973,0.0
ag:29S,0.0006642642822208973,0.0
ag:25S,0.0006642642822208973,0.0
ag:26S,0.0006642642822208973,0.0
ag:27S,0.0006642642822208973,0.0
ag:23S,0.0006642642822208973,0.0
ag:78H,0.0006686511046575488,0.0
ag:79H,0.0006686511046575488,0.0
cdr3:58K,0.000673625071893078,0.0
ag:61T,0.0006766641321375885,0.0
ag:60T,0.0006766641321376104,0.0
ag:10M,0.0006800887433153428,0.0
cdr3:49N,0.0006804698126136138,0.0
cdr3:48N,0.0006804698126136138,0.0
cdr3:47N,0.0006804698126136138,0.0
ag:1M,0.0006842491760769751,0.0
ag:7M,0.0006842491760769751,0.0
ag:8M,0.0006842491760769751,0.0
ag:5M,0.0006842491760769751,0.0
ag:3M,0.0006842491760769751,0.0
ag:6M,0.0006842491760769751,0.0
ag:9M,0.0006842491760769751,0.0
ag:4M,0.0006842491760769751,0.0
ag:2M,0.0006842491760769751,0.0
ag:0M,0.0006842491760770501,0.0
cdr3:25I,0.0006890010119263795,0.0
cdr3:26I,0.0006890010119263795,0.0
cdr3:46N,0.0006892873778176087,0.0
cdr3:76D,0.0006911611336071214,0.0
cdr3:77D,0.0006911611336071214,0.0
ag:54A,0.0006964020036036499,0.0
ag:47A,0.0006964020036036499,0.0
ag:50A,0.0006964020036036499,0.0
ag:46A,0.0006964020036036499,0.0
ag:52A,0.0006964020036036499,0.0
ag:49A,0.0006964020036036499,0.0
ag:45A,0.0006964020036036499,0.0
ag:55A,0.0006964020036036499,0.0
ag:44A,0.0006964020036036499,0.0
ag:48A,0.0006964020036036499,0.0
ag:51A,0.0006964020036036499,0.0
ag:53A,0.0006964020036036499,0.0
cdr3:24I,0.0006995891699986717,0.0
cdr3:69V,0.0007014121208184603,0.0
cdr3:70V,0.0007014121208184603,0.0
ag:31M,0.0007045860625340227,0.0
ag:29M,0.0007045860625340227,0.0
ag:28M,0.0007045860625340227,0.0
ag:30M,0.0007045860625340227,0.0
ag:32M,0.0007045860625340227,0.0
ag:26M,0.0007045860625340227,0.0
ag:27M,0.0007045860625340227,0.0
ag:25M,0.0007045860625340227,0.0
cdr3:61F,0.000706011424585904,0.0
cdr3:60K,0.0007176270747333521,0.0
cdr3:59K,0.0007176270747333521,0.0
cdr3:81T,0.0007177409791011701,0.0
cdr3:60F,0.0007217468734392858,0.0
cdr3:47K,0.0007242482991685105,0.0
cdr3:49K,0.0007242482991685105,0.0
cdr3:48K,0.0007242482991685105,0.0
ag:80R,0.0007321190367259643,0.0
ag:82R,0.0007321190367259643,0.0
ag:79R,0.0007321190367259643,0.0
ag:83R,0.0007321190367259643,0.0
ag:78R,0.0007321190367259643,0.0
ag:86R,0.0007321190367259643,0.0
ag:85R,0.0007321190367259643,0.0
ag:81R,0.0007321190367259643,0.0
ag:87R,0.0007321190367259643,0.0
ag:88R,0.0007321190367259643,0.0
ag:84R,0.0007321190367259643,0.0
ag:88Y,0.0007325642424646234,0.0
ag:22Q,0.0007414640213024376,0.0
ag:27Q,0.0007414640213024376,0.0
ag:23Q,0.0007414640213024376,0.0
ag:26Q,0.0007414640213024376,0.0
ag:28Q,0.0007414640213024376,0.0
ag:29Q,0.0007414640213024376,0.0
ag:24Q,0.0007414640213024376,0.0
ag:25Q,0.0007414640213024376,0.0
cdr3:54H,0.0007478119378912058,0.0
cdr3:14I,0.0007524995886912484,0.0
ag:30Q,0.0007526998239510134,0.0
ag:32Q,0.0007526998239510134,0.0
ag:31Q,0.0007526998239510134,0.0
cdr3:13I,0.000754383910452727,0.0
ag:10sulfur,0.0007558559635826629,0.0
ag:39aromatic,0.0007566926895634442,0.0
ag:38aromatic,0.0007566926895634442,0.0
cdr3:14G,0.0007578907993249526,0.0
ag:0sulfur,0.0007596555744356777,0.0
ag:5sulfur,0.0007596555744356777,0.0
ag:4sulfur,0.0007596555744356777,0.0
ag:8sulfur,0.0007596555744356777,0.0
ag:3sulfur,0.0007596555744356777,0.0
ag:7sulfur,0.0007596555744356777,0.0
ag:9sulfur,0.0007596555744356777,0.0
ag:1sulfur,0.0007596555744356777,0.0
ag:6sulfur,0.0007596555744356777,0.0
ag:2sulfur,0.0007596555744356777,0.0
cdr3:24Q,0.0007598228300269136,0.0
cdr3:59W,0.0007636561108293234,0.0
cdr3:58W,0.0007636561108293234,0.0
cdr3:57W,0.0007636561108293234,0.0
ag:99sulfur,0.0007722462955096293,0.0
ag:93sulfur,0.0007722462955097057,0.0
ag:97sulfur,0.0007722462955097057,0.0
ag:96sulfur,0.0007722462955097057,0.0
ag:92sulfur,0.0007722462955097057,0.0
ag:94sulfur,0.0007722462955097057,0.0
ag:91sulfur,0.0007722462955097057,0.0
ag:90sulfur,0.0007722462955097057,0.0
ag:95sulfur,0.0007722462955097057,0.0
ag:98sulfur,0.0007722462955097057,0.0
ag:87Y,0.0007775410450419553,0.0
ag:81Y,0.0007775410450419553,0.0
ag:84Y,0.0007775410450419553,0.0
ag:83Y,0.0007775410450419553,0.0
ag:82Y,0.0007775410450419553,0.0
ag:80Y,0.0007775410450419553,0.0
ag:86Y,0.0007775410450419553,0.0
ag:85Y,0.0007775410450419553,0.0
cdr3:12I,0.0007787587834843838,0.0
cdr3:23E,0.0007803863290297108,0.0
ag:40H,0.0007813286701057354,0.0
ag:41H,0.0007813286701057354,0.0
ag:42H,0.0007813286701057354,0.0
ag:43H,0.0007813286701057354,0.0
ag:57N,0.0007839545660215333,0.0
ag:64N,0.0007839545660215365,0.0
ag:58N,0.0007839545660215365,0.0
ag:56N,0.0007839545660215365,0.0
ag:60N,0.0007839545660215365,0.0
ag:59N,0.0007839545660215365,0.0
ag:61N,0.0007839545660215365,0.0
ag:65N,0.0007839545660215365,0.0
ag:66N,0.0007839545660215365,0.0
ag:63N,0.0007839545660215365,0.0
ag:62N,0.0007839545660215365,0.0
ag:89sulfur,0.0007846138671906963,0.0
ag:38Y,0.0007863048102889481,0.0
ag:36Y,0.0007863048102889481,0.0
ag:42Y,0.0007863048102889481,0.0
ag:43Y,0.0007863048102889481,0.0
ag:40Y,0.0007863048102889481,0.0
ag:41Y,0.0007863048102889481,0.0
ag:35Y,0.0007863048102889481,0.0
ag:39Y,0.0007863048102889481,0.0
ag:34Y,0.0007863048102889481,0.0
ag:33Y,0.0007863048102889481,0.0
ag:37Y,0.0007863048102889481,0.0
cdr3:18G,0.0007869473733475797,0.0
cdr3:17G,0.0007869473733475797,0.0
cdr3:26E,0.0007893660433323656,0.0
cdr3:27I,0.0007925909675642865,0.0
cdr3:40F,0.0007960263431176597,0.0
cdr3:23I,0.0007963532625110077,0.0
cdr3:30I,0.0007982793200131976,0.0
ag:78G,0.0007998717441870698,0.0
ag:79G,0.0007998717441870698,0.0
ag:62T,0.0008003016872899615,0.0
ag:66T,0.0008003016872899615,0.0
ag:63T,0.0008003016872899615,0.0
ag:64T,0.0008003016872899615,0.0
ag:65T,0.0008003016872899822,0.0
ag:37aromatic,0.000800443945033474,0.0
ag:33aromatic,0.000800443945033474,0.0
ag:36aromatic,0.000800443945033474,0.0
ag:35aromatic,0.000800443945033474,0.0
ag:34aromatic,0.000800443945033474,0.0
ag:79A,0.0008022380635720655,0.0
ag:78A,0.0008022380635720655,0.0
cdr3:29I,0.00081010747833999,0.0
ag:77Q,0.0008135117466526681,0.0
ag:70Q,0.0008135117466526681,0.0
ag:75Q,0.0008135117466526681,0.0
ag:73Q,0.0008135117466526681,0.0
ag:72Q,0.0008135117466526681,0.0
ag:71Q,0.0008135117466526681,0.0
ag:76Q,0.0008135117466526681,0.0
ag:74Q,0.0008135117466526681,0.0
cdr3:22E,0.0008171129579573173,0.0
cdr3:70P,0.0008174358956072147,0.0
cdr3:69P,0.0008174358956072147,0.0
cdr3:28I,0.0008193000001325194,0.0
cdr3:25E,0.0008195880606659796,0.0
ag:45N,0.0008225043419402982,0.0
ag:44N,0.0008225043419402982,0.0
ag:46N,0.0008225043419402982,0.0
ag:47N,0.0008225043419402982,0.0
ag:48N,0.0008225043419402982,0.0
ag:49N,0.0008225043419402982,0.0
cdr3:19G,0.0008263855734312103,0.0
cdr3:41F,0.0008349882480621558,0.0
cdr3:22I,0.0008352576922905089,0.0
cdr3:46W,0.0008392098441183164,0.0
ag:89C,0.0008406171264828742,0.0
cdr3:42F,0.0008430379985178947,0.0
ag:94C,0.0008444908987833616,0.0
ag:90C,0.0008444908987833616,0.0
ag:92C,0.0008444908987833616,0.0
ag:93C,0.0008444908987833616,0.0
ag:95C,0.0008444908987833616,0.0
ag:99C,0.0008444908987833616,0.0
ag:91C,0.0008444908987833616,0.0
ag:96C,0.0008444908987833616,0.0
ag:98C,0.0008444908987833616,0.0
ag:97C,0.0008444908987833616,0.0
cdr3:15I,0.0008448294068322102,0.0
cdr3:16I,0.0008448294068322102,0.0
cdr3:81K,0.0008450990646730957,0.0
cdr3:66P,0.0008498475508085927,0.0
cdr3:65P,0.0008498475508085927,0.0
ag:89S,0.0008571345810967294,0.0
cdr3:40W,0.0008587736988097078,0.0
cdr3:93weight,0.0008615377146244176,0.0
cdr3:64P,0.0008625813233584589,0.0
ag:99A,0.0008684329780038266,0.0
ag:91A,0.0008684329780038266,0.0
ag:94A,0.0008684329780038266,0.0
ag:95A,0.0008684329780038266,0.0
ag:96A,0.0008684329780038266,0.0
ag:92A,0.0008684329780038266,0.0
ag:97A,0.0008684329780038266,0.0
ag:98A,0.0008684329780038266,0.0
ag:93A,0.0008684329780038266,0.0
ag:90A,0.0008684329780038266,0.0
ag:70K,0.0008692559926917107,0.0
ag:72K,0.0008692559926917107,0.0
ag:74K,0.0008692559926917107,0.0
ag:76K,0.0008692559926917107,0.0
ag:77K,0.0008692559926917107,0.0
ag:73K,0.0008692559926917107,0.0
ag:75K,0.0008692559926917107,0.0
ag:71K,0.0008692559926917107,0.0
ag:59sulfur,0.0008716340933693659,0.0
ag:62sulfur,0.0008716340933693659,0.0
ag:63sulfur,0.0008716340933693659,0.0
ag:60sulfur,0.0008716340933693659,0.0
ag:57sulfur,0.0008716340933693659,0.0
ag:58sulfur,0.0008716340933693659,0.0
ag:65sulfur,0.0008716340933693659,0.0
ag:66sulfur,0.0008716340933693659,0.0
ag:56sulfur,0.0008716340933693659,0.0
ag:64sulfur,0.0008716340933693659,0.0
ag:61sulfur,0.0008716340933693659,0.0
cdr3:55H,0.0008779802507569419,0.0
ag:40N,0.0008786968584603313,0.0
ag:43N,0.0008786968584603313,0.0
ag:41N,0.0008786968584603313,0.0
ag:42N,0.0008786968584603313,0.0
ag:42R,0.0008793954365007839,0.0
ag:43R,0.0008793954365007839,0.0
ag:41R,0.0008793954365007839,0.0
ag:40R,0.0008793954365007839,0.0
cdr3:52I,0.0008878427869656899,0.0
cdr3:51I,0.0008878427869656899,0.0
cdr3:50I,0.0008878427869656899,0.0
cdr3:39I,0.0008972160581603165,0.0
cdr3:38I,0.0008972160581603165,0.0
cdr3:20I,0.0008977686623041978,0.0
ag:32I,0.0008982827814695772,0.0
ag:31I,0.0008982827814695772,0.0
ag:30I,0.0008982827814695772,0.0
cdr3:76N,0.0009038695024658493,0.0
cdr3:77N,0.0009038695024658493,0.0
ag:31S,0.0009064293730181999,0.0
ag:30S,0.0009064293730181999,0.0
ag:32S,0.0009064293730181999,0.0
ag:83charge,0.0009071739624564323,0.0
ag:84charge,0.0009071739624564323,0.0
ag:87charge,0.0009071739624564323,0.0
ag:85charge,0.0009071739624564323,0.0
ag:80charge,0.0009071739624564323,0.0
ag:86charge,0.0009071739624564323,0.0
ag:81charge,0.0009071739624564323,0.0
ag:82charge,0.0009071739624564323,0.0
cdr3:24E,0.0009079817128877219,0.0
ag:36R,0.0009091143921855172,0.0
ag:39R,0.0009091143921855172,0.0
ag:34R,0.0009091143921855172,0.0
ag:35R,0.0009091143921855172,0.0
ag:33R,0.0009091143921855172,0.0
ag:38R,0.0009091143921855172,0.0
ag:37R,0.0009091143921855172,0.0
ag:81F,0.0009119074956736166,0.0
ag:87F,0.0009119074956736166,0.0
ag:86F,0.0009119074956736166,0.0
ag:82F,0.0009119074956736166,0.0
ag:80F,0.0009119074956736166,0.0
ag:88F,0.0009119074956736166,0.0
ag:84F,0.0009119074956736166,0.0
ag:83F,0.0009119074956736166,9.343093505390118e-07
ag:85F,0.0009119074956736166,0.0
ag:50charge,0.0009129907661509546,0.0
ag:52charge,0.0009129907661509546,0.0
ag:53charge,0.0009129907661509546,2.3351635228623016e-07
ag:51charge,0.0009129907661509546,0.0
ag:55charge,0.0009129907661509546,0.0
ag:54charge,0.0009129907661509546,0.0
cdr3:21I,0.0009151290400705145,0.0
cdr3:40I,0.000915437013636018,0.0
ag:0L,0.0009180463798676957,0.0
ag:5L,0.0009180463798677357,0.0
ag:1L,0.0009180463798677357,0.0
ag:6L,0.0009180463798677357,0.0
ag:4L,0.0009180463798677357,0.0
ag:8L,0.0009180463798677357,0.0
ag:3L,0.0009180463798677357,0.0
ag:2L,0.0009180463798677357,0.0
ag:7L,0.0009180463798677357,0.0
ag:9L,0.0009180463798677357,0.0
cdr3:75D,0.0009183771402845445,0.0
cdr3:62K,0.000919809448519429,0.0
cdr3:63K,0.000919809448519429,0.0
cdr3:63S,0.000928596242199799,0.0
ag:59D,0.0009304716150917865,0.0
ag:56D,0.0009304716150917865,0.0
ag:57D,0.0009304716150917865,0.0
ag:58D,0.0009304716150917865,0.0
ag:10I,0.0009308457949080916,0.0
ag:37Q,0.0009357334020005291,0.0
ag:39Q,0.0009357334020005291,0.0
ag:34Q,0.0009357334020005291,0.0
ag:36Q,0.0009357334020005291,0.0
ag:33Q,0.0009357334020005291,0.0
ag:38Q,0.0009357334020005291,0.0
ag:35Q,0.0009357334020005291,0.0
ag:67E,0.0009467753204638412,0.0
ag:69E,0.0009467753204638412,0.0
ag:68E,0.0009467753204638412,0.0
cdr3:41I,0.0009488673816548721,0.0
cdr3:62S,0.0009515761152092897,0.0
cdr3:53I,0.0009543742487697528,0.0
cdr3:78N,0.000957260764516907,0.0
ag:10R,0.0009678519054240658,0.0
cdr3:22Q,0.0009681207945637976,0.0
ag:60D,0.0009696362605231555,0.0
ag:63D,0.0009696362605231555,0.0
ag:66D,0.0009696362605231555,0.0
ag:62D,0.0009696362605231555,0.0
ag:64D,0.0009696362605231555,0.0
ag:61D,0.0009696362605231555,0.0
ag:65D,0.0009696362605231555,0.0
ag:71E,0.0009720982104114375,0.0
ag:74E,0.0009720982104114375,0.0
ag:72E,0.0009720982104114375,0.0
ag:73E,0.0009720982104114375,0.0
ag:70E,0.0009720982104114375,0.0
ag:30D,0.0009722827124062405,0.0
ag:31D,0.0009722827124062405,0.0
ag:32D,0.0009722827124062405,0.0
cdr3:42I,0.0009751079518950824,0.0
ag:76H,0.0009804064159392974,0.0
ag:75H,0.0009804064159392974,0.0
ag:73H,0.0009804064159392974,0.0
ag:71H,0.0009804064159392974,0.0
ag:74H,0.0009804064159392974,0.0
ag:72H,0.0009804064159392974,0.0
ag:77H,0.0009804064159392974,0.0
ag:70H,0.0009804064159392974,0.0
ag:42Q,0.0009806035379740128,0.0
ag:40Q,0.0009806035379740128,0.0
ag:43Q,0.0009806035379740128,0.0
ag:41Q,0.0009806035379740128,0.0
ag:88charge,0.0009827818102855275,0.0
cdr3:16G,0.0009843608528297314,0.0
cdr3:15G,0.0009843608528297314,0.0
ag:68H,0.0009993528787930934,0.0
ag:67H,0.0009993528787930934,0.0
ag:69H,0.0009993528787930934,0.0
cdr3:54I,0.001003492906860208,0.0
ag:30A,0.0010052470804950402,0.0
ag:31A,0.0010052470804950747,0.0
ag:32A,0.0010052470804950747,0.0
cdr3:68K,0.0010063250964764251,0.0
cdr3:67K,0.0010063250964764251,0.0
cdr3:47Q,0.0010131675599590036,0.0
cdr3:49Q,0.0010131675599590036,0.0
cdr3:48Q,0.0010131675599590036,0.0
ag:40C,0.001014153096772085,0.0
ag:42C,0.001014153096772085,2.3350965973916424e-07
ag:43C,0.001014153096772085,0.0
ag:41C,0.001014153096772085,0.0
ag:26W,0.001014493258207508,0.0
ag:23W,0.001014493258207508,0.0
ag:25W,0.001014493258207508,0.0
ag:29W,0.001014493258207508,0.0
ag:22W,0.001014493258207508,0.0
ag:28W,0.001014493258207508,0.0
ag:27W,0.001014493258207508,0.0
ag:24W,0.001014493258207508,0.0
ag:88A,0.0010174237909919344,0.0
ag:82A,0.0010174237909919344,0.0
ag:81A,0.0010174237909919344,0.0
ag:84A,0.0010174237909919344,0.0
ag:85A,0.0010174237909919344,0.0
ag:80A,0.0010174237909919344,0.0
ag:86A,0.0010174237909919344,0.0
ag:83A,0.0010174237909919344,0.0
ag:87A,0.0010174237909919344,0.0
ag:47charge,0.001020894499266519,0.0
ag:46charge,0.001020894499266519,0.0
ag:44charge,0.001020894499266519,0.0
ag:48charge,0.001020894499266519,0.0
ag:49charge,0.0010208944992665969,0.0
ag:45charge,0.0010208944992665969,0.0
ag:10T,0.001022827377538158,0.0
cdr3:39A,0.0010236162994201904,0.0
ag:25T,0.001026159723787535,0.0
ag:23T,0.001026159723787535,0.0
ag:27T,0.001026159723787535,0.0
ag:29T,0.001026159723787535,0.0
ag:26T,0.001026159723787535,0.0
ag:24T,0.001026159723787535,0.0
ag:28T,0.001026159723787535,0.0
ag:22T,0.001026159723787535,0.0
ag:20aromatic,0.0010267444497007838,0.0
ag:21aromatic,0.0010267444497007838,0.0
